Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added
artsy chair,Black,Frame,Black,Seat color,No,No,Yes,Default,5200,23000,5750,Black,Black,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Orange,Frame,Red,Seat color,No,No,Yes,Default,5200,23000,5750,Orange,Red,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Orange,Frame,Blue,Seat color,No,No,Yes,Default,5200,23000,5750,Orange,Blue,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Orange,Frame,Orange,Seat color,No,No,Yes,Default,5200,23000,5750,Orange,Orange,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Orange,Frame,Moss green,Seat color,No,No,Yes,Default,5200,23000,5750,Orange,Green,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Orange,Frame,Purple,Seat color,No,No,Yes,Default,5200,23000,5750,Orange,Purple,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Orange,Frame,White,Seat color,No,No,Yes,Default,5200,23000,5750,Orange,White,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Orange,Frame,Gray,Seat color,No,No,Yes,Default,5200,23000,5750,Orange,Gray,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Orange,Frame,Black,Seat color,No,No,Yes,Default,5200,23000,5750,Orange,Black,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Blue,Frame,Red,Seat color,No,No,Yes,Default,5200,23000,5750,Blue,Red,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Blue,Frame,Blue,Seat color,No,No,Yes,Default,5200,23000,5750,Blue,Blue,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Blue,Frame,Orange,Seat color,No,No,Yes,Default,5200,23000,5750,Blue,Orange,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Blue,Frame,Moss green,Seat color,No,No,Yes,Default,5200,23000,5750,Blue,Green,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Blue,Frame,Purple,Seat color,No,No,Yes,Default,5200,23000,5750,Blue,Purple,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Blue,Frame,White,Seat color,No,No,Yes,Default,5200,23000,5750,Blue,White,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Blue,Frame,Gray,Seat color,No,No,Yes,Default,5200,23000,5750,Blue,Gray,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Blue,Frame,Black,Seat color,No,No,Yes,Default,5200,23000,5750,Blue,Black,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Red,Frame,Red,Seat color,No,No,Yes,Default,5200,23000,5750,Red,Red,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Red,Frame,Blue,Seat color,No,No,Yes,Default,5200,23000,5750,Red,Blue,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Red,Frame,Orange,Seat color,No,No,Yes,Default,5200,23000,5750,Red,Orange,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Red,Frame,Moss green,Seat color,No,No,Yes,Default,5200,23000,5750,Red,Green,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Red,Frame,Purple,Seat color,No,No,Yes,Default,5200,23000,5750,Red,Purple,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Red,Frame,White,Seat color,No,No,Yes,Default,5200,23000,5750,Red,White,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Red,Frame,Gray,Seat color,No,No,Yes,Default,5200,23000,5750,Red,Gray,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy chair,Red,Frame,Black,Seat color,No,No,Yes,Default,5200,23000,5750,Red,Black,1x1,No,20700,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
artsy table,Red,Color,NA,NA,No,No,No,NA,3800,15000,3750,Red,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0
artsy table,Blue,Color,NA,NA,No,No,No,NA,3800,15000,3750,Blue,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0
artsy table,Orange,Color,NA,NA,No,No,No,NA,3800,15000,3750,Orange,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0
artsy table,Green,Color,NA,NA,No,No,No,NA,3800,15000,3750,Green,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0
artsy table,White,Color,NA,NA,No,No,No,NA,3800,15000,3750,White,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0
artsy table,Black,Color,NA,NA,No,No,No,NA,3800,15000,3750,Black,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0
artsy table,Brown,Color,NA,NA,No,No,No,NA,3800,15000,3750,Brown,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0
artsy table,Yellow,Color,NA,NA,No,No,No,NA,3800,15000,3750,Yellow,White,2x1,Yes,13500,Poki,Nook's Cranny; HHP Office,NA,NA,151,sci-fi,stylish,None,artsy,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0
asteroid,NA,NA,NA,NA,Yes,No,No,NA,NA,NFS,4000,Black,Black,1x1,No,NA,NA,Crafting,NA,NA,103,space,facility,None,None,None,No,Space,Yes,Does not play music,No lighting,Not for sale,1.0.0
astronaut suit,NA,NA,NA,NA,Yes,No,No,NA,NA,NFS,6250,White,Black,1x1,No,NA,NA,Crafting,NA,NA,103,space,None,None,None,None,No,Space,Yes,Does not play music,No lighting,Not for sale,1.0.0
automatic washer,White,Color,NA,NA,No,No,No,NA,1700,4500,1125,White,White,1x1,No,4000,Poki,Nook's Cranny,NA,NA,151,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0
automatic washer,Pink,Color,NA,NA,No,No,No,NA,1700,4500,1125,Red,White,1x1,No,4000,Poki,Nook's Cranny,NA,NA,151,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0
automatic washer,Blue,Color,NA,NA,No,No,No,NA,1700,4500,1125,Blue,White,1x1,No,4000,Poki,Nook's Cranny,NA,NA,151,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0
automatic washer,Green,Color,NA,NA,No,No,No,NA,1700,4500,1125,Green,White,1x1,No,4000,Poki,Nook's Cranny,NA,NA,151,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0
automatic washer,Yellow,Color,NA,NA,No,No,No,NA,1700,4500,1125,Yellow,White,1x1,No,4000,Poki,Nook's Cranny,NA,NA,151,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0
automatic washer,Black,Color,NA,NA,No,No,No,NA,1700,4500,1125,Black,Black,1x1,No,4000,Poki,Nook's Cranny,NA,NA,151,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0
azumaya gazebo,Natural,Variation,NA,NA,No,No,No,NA,5200,NFS,25000,Beige,Brown,3x3,No,5000,Nook Miles,Nook Miles Redemption,NA,NA,221,garden,harmonious,None,None,None,No,Arch,Yes,Does not play music,No lighting,Not for sale,2.0.0
azumaya gazebo,Light brown,Variation,NA,NA,No,No,No,NA,5200,NFS,25000,Beige,Beige,3x3,No,5000,Nook Miles,Nook Miles Redemption,NA,NA,221,garden,harmonious,None,None,None,No,Arch,Yes,Does not play music,No lighting,Not for sale,2.0.0
azumaya gazebo,Dark brown,Variation,NA,NA,No,No,No,NA,5200,NFS,25000,Brown,Brown,3x3,No,5000,Nook Miles,Nook Miles Redemption,NA,NA,221,garden,harmonious,None,None,None,No,Arch,Yes,Does not play music,No lighting,Not for sale,2.0.0
azumaya gazebo,Mossy,Variation,NA,NA,No,No,No,NA,5200,NFS,25000,Green,Beige,3x3,No,5000,Nook Miles,Nook Miles Redemption,NA,NA,221,garden,harmonious,None,None,None,No,Arch,Yes,Does not play music,No lighting,Not for sale,2.0.0
baby bed,Natural wood,Frame,Plain white,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Beige,White,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Natural wood,Frame,Beige,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Beige,Beige,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Natural wood,Frame,Pink,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Beige,Pink,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Natural wood,Frame,Yellow,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Beige,Yellow,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Natural wood,Frame,Green,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Beige,Green,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Natural wood,Frame,Blue,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Beige,Aqua,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Natural wood,Frame,Black,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Beige,Black,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Dark wood,Frame,Plain white,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Brown,White,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Dark wood,Frame,Beige,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Brown,Beige,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Dark wood,Frame,Pink,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Brown,Pink,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Dark wood,Frame,Yellow,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Brown,Yellow,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Dark wood,Frame,Green,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Brown,Green,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Dark wood,Frame,Blue,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Brown,Aqua,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Dark wood,Frame,Black,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Brown,Black,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,White,Frame,Plain white,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,White,White,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,White,Frame,Beige,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,White,Beige,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,White,Frame,Pink,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,White,Pink,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,White,Frame,Yellow,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,White,Yellow,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,White,Frame,Green,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,White,Green,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,White,Frame,Blue,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,White,Aqua,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,White,Frame,Black,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,White,Black,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Pink,Frame,Plain white,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Pink,White,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Pink,Frame,Beige,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Pink,Beige,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Pink,Frame,Pink,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Pink,Pink,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Pink,Frame,Yellow,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Pink,Yellow,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Pink,Frame,Green,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Pink,Green,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Pink,Frame,Blue,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Pink,Aqua,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Pink,Frame,Black,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Pink,Black,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Yellow,Frame,Plain white,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Yellow,White,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Yellow,Frame,Beige,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Yellow,Beige,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Yellow,Frame,Pink,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Yellow,Pink,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Yellow,Frame,Yellow,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Yellow,Yellow,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Yellow,Frame,Green,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Yellow,Green,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Yellow,Frame,Blue,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Yellow,Aqua,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Yellow,Frame,Black,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Yellow,Black,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Green,Frame,Plain white,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Green,White,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Green,Frame,Beige,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Green,Beige,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Green,Frame,Pink,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Green,Pink,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Green,Frame,Yellow,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Green,Yellow,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Green,Frame,Green,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Green,Green,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Green,Frame,Blue,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Green,Aqua,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Green,Frame,Black,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Green,Black,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Blue,Frame,Plain white,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Blue,White,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Blue,Frame,Beige,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Blue,Beige,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
baby bed,Blue,Frame,Pink,Blanket,No,No,Yes,Default; Custom; Sable,1700,3300,825,Blue,Pink,1x1,Yes,3000,Poki,Nook's Cranny; HHP Office,NA,NA,151,child's room,None,None,None,None,No,Bed,No,Does not play music,No lighting,For sale,2.0.0
